Gene Synonym	Gene name	Gene type	Gene stable ID	Gene description
2810453K03RIK	TBC1D19	gene	HOM:51884270	MGI
2810453L12RIK	SASS6	gene	HOM:51872203	MGI
2810453O06RIK	IGFBPL1	gene	HOM:51887748	MGI
2810454F19RIK	PUF60	gene	HOM:51874668	MGI
2810454G14RIK	BCLAF1	gene	HOM:51886522	MGI
2810454H06RIK	2810454H06RIK	gene	MGI:1920063	MGI
2810454L23RIK	KANTR	gene	HOM:51887906	MGI
2810454P21RIK	CRTAC1	gene	HOM:51871526	MGI
2810455A09RIK	TSPAN5	gene	HOM:51881707	MGI
2810455B08RIK	2810455B08RIK	gene	MGI:1920027	MGI
2810455B10RIK	PARD3B	gene	HOM:51877234	MGI
2810455D13RIK	2810455D13RIK	gene	MGI:1920060	MGI
2810455F06RIK	ANKRD16	gene	HOM:51886392	MGI
2810455K09RIK	ZFP839	gene	HOM:51875103	MGI
2810455O05RIK	2810455O05RIK	gene	MGI:1920072	MGI
2810457D07RIK	BAALC	gene	HOM:51870992	MGI
2810457G06RIK	2810457G06RIK	gene	MGI:1920074	MGI
2810457I06RIK	UBASH3B	gene	HOM:51880019	MGI
2810457M08RIK	DDX19B	gene	HOM:51872331	MGI
2810457N15RIK	PREPL	gene	HOM:51880594	MGI
2810458H16RIK	POT1B	gene	HOM:51885916	MGI
2810458L13RIK	COL23A1	gene	HOM:51881197	MGI
2810459H04RIK	RSPO3	gene	HOM:51871691	MGI
2810459M11RIK	2810459M11RIK	gene	HOM:51886645	MGI
2810460A15RIK	RBFOX2	gene	HOM:51878646	MGI
2810460C19RIK	NEK7	gene	HOM:51882633	MGI
2810460C24RIK	TTC19	gene	HOM:51880837	MGI
2810461L16RIK	2810461L16RIK	gene	MGI:1920070	MGI
2810462M08RIK	ZBTB25	gene	HOM:51880573	MGI
2810462N03RIK	TEX10	gene	HOM:51882444	MGI
2810465F10RIK	MCTP1	gene	HOM:51881185	MGI
2810465G24RIK	NCAPD2	gene	HOM:51871353	MGI
2810465O16RIK	RPL39	gene	HOM:51874060	MGI
2810468A05RIK	2810468A05RIK	gene	MGI:1920031	MGI
2810468K05RIK	TAOK1	gene	HOM:51881560	MGI
2810468K17RIK	MON1A	gene	HOM:51883785	MGI
2810468L03RIK	PELI1	gene	HOM:51878377	MGI
2810468N07RIK	CEROX1	gene	HOM:51886895	MGI
2810470D21RIK	PRDM4	gene	HOM:51889638	MGI
2810470J21RIK	CUL4A	gene	HOM:51884300	MGI
2810470K03RIK	CNOT2	gene	HOM:51883771	MGI
2810470K06RIK	MRPL24	gene	HOM:51884859	MGI
2810470K21RIK	RPF2	gene	HOM:51871186	MGI
2810470M17RIK	GEMIN6	gene	HOM:51885692	MGI
2810471M01RIK	2810471M01RIK	gene	MGI:1920068	MGI
2810471M23RIK	VEPH1	gene	HOM:51881916	MGI
2810473G09RIK	LRRC8D	gene	HOM:51876968	MGI
2810473H05RIK	PGM3	gene	HOM:51874580	MGI
2810473M14RIK	RNF24	gene	HOM:51882904	MGI
2810474C18RIK	2810474C18RIK	gene	MGI:1920035	MGI
2810474H01RIK	MIRG	gene	MGI:3781106	MGI
2810474O19RIK	RESF1	gene	HOM:51889777	MGI
2810475A17RIK	NDC1	gene	HOM:51881652	MGI
2810475J17RIK	RAB14	gene	HOM:51871868	MGI
2810475P17RIK	BCL2L12	gene	HOM:51880192	MGI
2810477H02RIK	DHX30	gene	HOM:51884982	MGI
2810478G24RIK	CCNT1	gene	HOM:51875323	MGI
2810478N18RIK	ILDR2	gene	HOM:51871222	MGI
2810480D20RIK	RNF138	gene	HOM:51889835	MGI
2810480F11RIK	DCLK1	gene	HOM:51872749	MGI
2810480G15RIK	RBM28	gene	HOM:51884122	MGI
2810480P10RIK	SSBP1	gene	HOM:51883066	MGI
2810481F14RIK	TDP1	gene	HOM:51885745	MGI
2810481J17RIK	2810481J17RIK	gene	MGI:1920090	MGI
2810482G21RIK	ZYG11B	gene	HOM:51879227	MGI
2810482H01RIK	POU2F1	gene	HOM:51874572	MGI
2810482I07RIK	MAGT1	gene	HOM:51874814	MGI
2810482M11RIK	TMEM132C	gene	HOM:51885407	MGI
2810483F24RIK	MAPKBP1	gene	HOM:51881102	MGI
2810483I07RIK	USP16	gene	HOM:51882418	MGI
2810484G07RIK	TUBB1	gene	HOM:51879240	MGI
2810484M10RIK	MTARC2	gene	HOM:51877704	MGI
2810485I05RIK	FAM76B	gene	HOM:51873716	MGI
2810487A22RIK	ZFP429	gene	HOM:51892237	MGI
2810487C13RIK	2810487C13RIK	gene	MGI:1920087	MGI
2810487N22RIK	NCAPD3	gene	HOM:51876414	MGI
2810488O17RIK	2810488O17RIK	gene	MGI:1920051	MGI
2810489I21RIK	UBE2L6	gene	HOM:51890733	MGI
2810489L22RIK	SMC6	gene	HOM:51885513	MGI
2810489O06RIK	LHFPL6	gene	HOM:51877563	MGI
283CH19	TMGC52	gene	MGI:3589222	MGI
287G15T7	GM6600	gene	MGI:3643376	MGI
28KDA	TAF11	gene	HOM:51884878	MGI
2900001A12RIK	ANKRD12	gene	HOM:51875194	MGI
2900001A22RIK	2900001A22RIK	gene	MGI:1924206	MGI
2900001G08RIK	2900001G08RIK	gene	MGI:1924200	MGI
2900001K19RIK	RRP8	gene	HOM:51875668	MGI
2900001O04RIK	TTC33	gene	HOM:51874200	MGI
2900002G04RIK	MAP7D2	gene	HOM:51877699	MGI
2900002G15RIK	PLXNB1	gene	HOM:51874454	MGI
2900002H16RIK	RILPL1	gene	HOM:51882630	MGI
2900002H24RIK	2900002H24RIK	gene	MGI:1925648	MGI
2900002J02RIK	2900002J02RIK	gene	MGI:1917662	MGI
2900002J19RIK	NDUFA5	gene	HOM:51883313	MGI
2900002K06RIK	RBM3OS	gene	MGI:1917476	MGI
2900002K07RIK	BMYC	gene	HOM:51891167	MGI
2900002L20RIK	FAIM2	gene	HOM:51883020	MGI
2900002L22RIK	PMVK	gene	HOM:51883781	MGI
2900002M20RIK	2900002M20RIK	gene	MGI:1925574	MGI
2900002P20RIK	RPH3A	gene	HOM:51874879	MGI
2900003A17RIK	2900003A17RIK	gene	MGI:1920127	MGI
2900005C20RIK	EPHA4	gene	HOM:51871584	MGI
2900005I04RIK	2900005I04RIK	gene	MGI:1920111	MGI
2900005J15RIK	2900005J15RIK	gene	MGI:1914511	MGI
2900005O08RIK	RTF1	gene	HOM:51874164	MGI
2900005O10RIK	TAGLN3	gene	HOM:51874919	MGI
2900005P22RIK	TRAPPC9	gene	HOM:51890558	MGI
2900006A08RIK	TAOK3	gene	HOM:51879094	MGI
2900006A17RIK	2900006A17RIK	gene	MGI:1920163	MGI
2900006B11RIK	2900006B11RIK	gene	MGI:1920147	MGI
2900006B13RIK	PHYKPL	gene	HOM:51883319	MGI
2900006B19RIK	CYS1	gene	HOM:51887121	MGI
2900006F19RIK	MACROD2	gene	HOM:51884363	MGI
2900006G07RIK	2900006G07RIK	gene	MGI:1920184	MGI
2900006H04RIK	NUDT16	gene	HOM:51885261	MGI
2900006K08RIK	BBOF1	gene	HOM:51871033	MGI
2900006N09RIK	ASPHD2	gene	HOM:51883547	MGI
2900008C10RIK	BCOR	gene	HOM:51885146	MGI
2900008M13RIK	KCTD17	gene	HOM:51880127	MGI
2900009C16RIK	SOBP	gene	HOM:51879361	MGI
2900009C24RIK	DLX6OS3	gene	MGI:1914506	MGI
2900009G18RIK	EXTL3	gene	HOM:51871133	MGI
2900009I07RIK	PABIR1	gene	HOM:51873886	MGI
2900009I19RIK	2900009I19RIK	gene	MGI:1925768	MGI
2900009J06RIK	2900009J06RIK	gene	MGI:1920137	MGI
2900009J20RIK	2900009J20RIK	gene	MGI:1920126	MGI
2900009M21RIK	CYLD	gene	HOM:51872665	MGI
2900010C23RIK	NDUFV2	gene	HOM:51884453	MGI
2900010D03RIK	LRRC47	gene	HOM:51875130	MGI
2900010I05RIK	NDUFB8	gene	HOM:51877967	MGI
2900010J23RIK	SWI5	gene	HOM:51890281	MGI
2900010K02RIK	TMEM41A	gene	HOM:51881651	MGI
2900010L19RIK	SORL1	gene	HOM:51876838	MGI
2900010M17RIK	NECAB3	gene	HOM:51880682	MGI
2900010M23RIK	UQCC2	gene	HOM:51884461	MGI
2900010N04RIK	PEX3	gene	HOM:51884132	MGI
2900011F02RIK	2900011F02RIK	gene	MGI:1920151	MGI
2900011G08RIK	2900011G08RIK	gene	MGI:1920183	MGI
2900011G21RIK	GALNT18	gene	HOM:51875870	MGI
2900011L11RIK	ABCC5	gene	HOM:51875520	MGI
2900011L12RIK	SON	gene	HOM:51874732	MGI
2900011L18RIK	2900011L18RIK	gene	MGI:1924332	MGI
2900011O08RIK	BMERB1	gene	HOM:51883314	MGI
2900012M01RIK	2900012M01RIK	gene	MGI:1920164	MGI
2900016B01RIK	KBTBD11	gene	HOM:51887909	MGI
2900016C05RIK	MEG3	gene	HOM:51888340	MGI
2900016D05RIK	YJU2	gene	HOM:51872088	MGI
2900016D18RIK	2900016D18RIK	gene	MGI:1920162	MGI
2900016G23RIK	ATXN1	gene	HOM:51870958	MGI
2900016I08RIK	TOM1L2	gene	HOM:51881663	MGI
2900016J10RIK	2900016J10RIK	gene	MGI:1925591	MGI
2900017D14RIK	PPM1A	gene	HOM:51878470	MGI
2900017F05RIK	2900017F05RIK	gene	MGI:1920165	MGI
2900017G11RIK	2900017G11RIK	gene	MGI:1920110	MGI
2900018E21RIK	2900018E21RIK	gene	MGI:1920193	MGI
2900018H07RIK	CHMP1A	gene	HOM:51878354	MGI
2900018K03RIK	CDK5RAP2	gene	HOM:51872218	MGI
2900018K06RIK	2900018K06RIK	gene	MGI:1920142	MGI
2900018N21RIK	2900018N21RIK	gene	MGI:1920114	MGI
2900019A20RIK	2900019A20RIK	gene	MGI:1920169	MGI
2900019C14RIK	CERS4	gene	HOM:51881675	MGI
2900019E01RIK	2900019E01RIK	gene	MGI:1920168	MGI
2900019G14RIK	SLC1A2	gene	HOM:51873389	MGI
2900019I22RIK	SAR1B	gene	HOM:51878760	MGI
2900019M05RIK	PGBD5	gene	HOM:51880088	MGI
2900019O08RIK	GABARAPL2	gene	HOM:51884798	MGI
2900021C02RIK	2900021C02RIK	gene	MGI:1920170	MGI
2900021I12RIK	WASL	gene	HOM:51878135	MGI
2900022B07RIK	2900022B07RIK	gene	MGI:1924080	MGI
2900022D04RIK	TRAK2	gene	HOM:51875400	MGI
2900022I03RIK	ADAM22	gene	HOM:51885532	MGI
2900022J10RIK	DBNDD2	gene	HOM:51879968	MGI
2900022K02RIK	FAM133B	gene	HOM:51879976	MGI
2900022L05RIK	DNAH2	gene	HOM:51884998	MGI
2900022L22RIK	LIAS	gene	HOM:51884375	MGI
2900022M07RIK	2900022M07RIK	gene	MGI:1920201	MGI
2900022M12RIK	2900022M12RIK	gene	MGI:1920190	MGI
2900022P04RIK	2900022P04RIK	gene	MGI:1920118	MGI
2900024C23RIK	DIPK1A	gene	HOM:51873979	MGI
2900024D18RIK	2900024D18RIK	gene	MGI:1920105	MGI
2900024D24RIK	MARCHF1	gene	HOM:51877706	MGI
2900024E01RIK	ZFP110	gene	HOM:51890962	MGI
2900024E21RIK	PCNX1	gene	HOM:51878350	MGI
2900024F02RIK	DDX41	gene	HOM:51882288	MGI
2900024I10RIK	ADCYAP1R1	gene	HOM:51870570	MGI
2900024I21RIK	2900024I21RIK	gene	MGI:1920095	MGI
2900024J01RIK	2900024J01RIK	gene	MGI:1920100	MGI
2900024M11RIK	ARK2C	gene	HOM:51878698	MGI
2900024N03RIK	RC3H2	gene	HOM:51879837	MGI
2900024O10RIK	MBLAC2	gene	HOM:51880399	MGI
2900024P18RIK	PFN4	gene	HOM:51889491	MGI
2900024P20RIK	DIP2C	gene	HOM:51872811	MGI
2900026A02RIK	2900026A02RIK	gene	HOM:51877174	MGI
2900026B03RIK	GPR85	gene	HOM:51881424	MGI
2900026B15RIK	TADA1	gene	HOM:51884623	MGI
2900026G05RIK	COX15	gene	HOM:51882007	MGI
2900026H06RIK	PPP2R2B	gene	HOM:51878478	MGI
2900026I01RIK	NAA20	gene	HOM:51877171	MGI
2900026P10RIK	IFI27	gene	HOM:51875380	MGI
2900027G03RIK	RTL8C	gene	HOM:51889876	MGI
2900027M19RIK	2900027M19RIK	gene	MGI:1920130	MGI
2900028O21RIK	ZFP422	gene	HOM:51890940	MGI
2900029G13RIK	TTYH3	gene	HOM:51875539	MGI
2900029I10RIK	ZDHHC4	gene	HOM:51873844	MGI
2900034C19RIK	2900034C19RIK	gene	MGI:1920104	MGI
2900034E22RIK	FAR1	gene	HOM:51874688	MGI
2900035H07RIK	LPCAT1	gene	HOM:51870975	MGI
2900035I09RIK	2900035I09RIK	gene	MGI:1920133	MGI
2900035J10RIK	2900035J10RIK	gene	MGI:1920155	MGI
2900036C06RIK	2900036C06RIK	gene	MGI:1920117	MGI
2900036C23RIK	SENP7	gene	HOM:51874575	MGI
2900036G02RIK	ZSWIM6	gene	HOM:51885409	MGI
2900036G11RIK	KIRREL3	gene	HOM:51877980	MGI
2900036K02RIK	SMIM13	gene	HOM:51880244	MGI
2900036K24RIK	XLR4C	gene	HOM:51881514	MGI
2900037B21RIK	2900037B21RIK	gene	MGI:1925652	MGI
2900037I21RIK	ANLN	gene	HOM:51879559	MGI
2900037O03RIK	DNAJC16	gene	HOM:51884947	MGI
2900037P16RIK	2900037P16RIK	gene	MGI:1925588	MGI
2900040C04RIK	2900040C04RIK	gene	MGI:1920143	MGI
2900040J22RIK	2900040J22RIK	gene	MGI:1920206	MGI
2900040K06RIK	NTF5	gene	HOM:51888940	MGI
2900040O07RIK	THAP2	gene	HOM:51890411	MGI
2900041A09RIK	TPPP	gene	HOM:51890541	MGI
2900041A11RIK	CCDC13	gene	HOM:51879438	MGI
2900041G10RIK	LMTK2	gene	HOM:51888215	MGI
2900041H08RIK	2900041H08RIK	gene	MGI:1925656	MGI
2900041I18RIK	CCNT2	gene	HOM:51872120	MGI
2900041M22RIK	2900041M22RIK	gene	MGI:1925653	MGI
2900042A17RIK	2900042A17RIK	gene	MGI:1920156	MGI
2900042B11RIK	IFT25	gene	HOM:51887744	MGI
2900042C18RIK	CLSTN2	gene	HOM:51872405	MGI
2900042E01RIK	HEPACAM	gene	HOM:51876024	MGI
2900042E17RIK	SLC39A10	gene	HOM:51884221	MGI
2900042E19RIK	2900042E19RIK	gene	MGI:1920191	MGI
2900042G08RIK	2900042G08RIK	gene	MGI:1925651	MGI
2900042K21RIK	2900042K21RIK	gene	MGI:1920203	MGI
2900042M13RIK	FADS2	gene	HOM:51873247	MGI
2900045C01RIK	SPOCK3	gene	HOM:51876951	MGI
2900045G02RIK	TMEM219	gene	HOM:51880015	MGI
2900045G12RIK	KCNMB4	gene	HOM:51887921	MGI
2900045N06RIK	SETD5	gene	HOM:51885635	MGI
2900045O03RIK	2900045O03RIK	gene	MGI:1920192	MGI
2900045O07RIK	CRBN	gene	HOM:51884811	MGI
2900045O20RIK	2900045O20RIK	gene	MGI:1920205	MGI
2900046B09RIK	2900046B09RIK	gene	MGI:1921577	MGI
2900046C06RIK	MYT1L	gene	HOM:51880801	MGI
2900046D03RIK	2900046D03RIK	gene	MGI:3028037	MGI
2900046F13RIK	2900046F13RIK	gene	MGI:1920278	MGI
2900046G09RIK	FAM131A	gene	HOM:51873894	MGI
2900046H12RIK	2900046H12RIK	gene	MGI:1920244	MGI
2900046J01RIK	CHN1	gene	HOM:51870700	MGI
2900046L02RIK	KCNIP1	gene	HOM:51882817	MGI
2900046L07RIK	2900046L07RIK	gene	MGI:1920277	MGI
2900046P06RIK	ARMC1	gene	HOM:51882913	MGI
2900051M01RIK	GRIA1	gene	HOM:51876034	MGI
2900052B10RIK	THAP12	gene	HOM:51874266	MGI
2900052E22RIK	SLC17A7	gene	HOM:51879123	MGI
2900052H09RIK	TOP1MT	gene	HOM:51885233	MGI
2900052H21RIK	CMTM5	gene	HOM:51886991	MGI
2900052J15RIK	DIRAS2	gene	HOM:51887221	MGI
2900052L18RIK	2900052L18RIK	gene	MGI:1924085	MGI
2900052N01RIK	2900052N01RIK	gene	MGI:1920290	MGI
2900052N06RIK	CWC15	gene	HOM:51882632	MGI
2900052O17RIK	2900052O17RIK	gene	MGI:1920233	MGI
2900052P03RIK	FBXO47	gene	HOM:51887428	MGI
2900053A11RIK	SORT1	gene	HOM:51881403	MGI
2900053A13RIK	PET100	gene	HOM:51879950	MGI
2900053E13RIK	NDUFA10	gene	HOM:51882173	MGI
2900053G10RIK	AGBL3	gene	HOM:51886354	MGI
2900053I11RIK	INSIG2	gene	HOM:51885135	MGI
2900053O20RIK	ETAA1OS	gene	MGI:1920221	MGI
2900054C01RIK	2900054C01RIK	gene	MGI:1920299	MGI
2900054C15RIK	2900054C15RIK	gene	MGI:1920264	MGI
2900054D09RIK	ANK3	gene	HOM:51870733	MGI
2900054E04RIK	KREMEN2	gene	HOM:51888019	MGI
2900054J07RIK	ZFP493	gene	MGI:1920208	MGI
2900054O13RIK	AGTPBP1	gene	HOM:51872121	MGI
2900054P12RIK	CCSER2	gene	HOM:51872137	MGI
2900054P15RIK	RAB12	gene	HOM:51883146	MGI
2900055D03RIK	MRPL42	gene	HOM:51888755	MGI
2900055D14RIK	TMEM138	gene	HOM:51881633	MGI
2900055E04RIK	RB1CC1	gene	HOM:51886119	MGI
2900055E17RIK	DGKG	gene	HOM:51887215	MGI
2900055J20RIK	KCTD16	gene	HOM:51885353	MGI
2900055P10RIK	WDR11	gene	HOM:51879788	MGI
2900056B19RIK	2900056B19RIK	gene	MGI:1920214	MGI
2900056L01RIK	2900056L01RIK	gene	MGI:1920300	MGI
2900056M20RIK	KANTR	gene	HOM:51887906	MGI
2900056N03RIK	HIVEP3	gene	HOM:51887691	MGI
2900056O04RIK	CIZ1	gene	HOM:51872361	MGI
2900056P18RIK	MTG2	gene	HOM:51874514	MGI
2900057B08RIK	FBXO34	gene	HOM:51874511	MGI
2900057B20RIK	2900057B20RIK	gene	MGI:1920259	MGI
2900057C01RIK	2900057C01RIK	gene	MGI:1920237	MGI
2900057C04RIK	ZFP426	gene	HOM:51890987	MGI
2900057C09RIK	SEMA7A	gene	HOM:51874809	MGI
2900057D20RIK	MORN1	gene	HOM:51888714	MGI
2900057D21RIK	APPL1	gene	HOM:51885669	MGI
2900057E15RIK	PANCT1	gene	MGI:1920271	MGI
2900057H02RIK	2900057H02RIK	gene	MGI:1924225	MGI
2900057K09RIK	RNF169	gene	HOM:51874948	MGI
2900058M19RIK	ZC3HAV1	gene	HOM:51875063	MGI
2900059G15RIK	ANO6	gene	HOM:51880154	MGI
2900059K10RIK	IMPA1	gene	HOM:51882762	MGI
2900059M17RIK	ADGRA1	gene	HOM:51870573	MGI
2900060B14RIK	2900060B14RIK	gene	MGI:1915454	MGI
2900060B22RIK	OTUD7B	gene	HOM:51882705	MGI
2900060J04RIK	UBN2	gene	HOM:51879482	MGI
2900060K15RIK	2900060K15RIK	gene	MGI:1920291	MGI
2900060L22RIK	2900060L22RIK	gene	MGI:1920261	MGI
2900060N12RIK	2900060N12RIK	gene	MGI:1920281	MGI
2900060N18RIK	2900060N18RIK	gene	MGI:1915456	MGI
2900060P06RIK	LONRF2	gene	HOM:51874050	MGI
2900062L11RIK	ARXES2	gene	HOM:51884604	MGI
2900063A19RIK	PPM1K	gene	HOM:51876828	MGI
2900063K03RIK	2900063K03RIK	gene	MGI:1920225	MGI
2900064A13RIK	EMC7	gene	HOM:51873482	MGI
2900064B05RIK	FOXG1	gene	HOM:51871073	MGI
2900064B16RIK	2900064B16RIK	gene	MGI:1920284	MGI
2900064B18RIK	2900064B18RIK	gene	MGI:1920215	MGI
2900064F13RIK	2900064F13RIK	gene	MGI:1920293	MGI
2900064I19RIK	GRIA3	gene	HOM:51876036	MGI
2900064K03RIK	2900064K03RIK	gene	MGI:1920226	MGI
2900064P18RIK	ZBTB25	gene	HOM:51880573	MGI
2900068C24RIK	PIAS1	gene	HOM:51881139	MGI
2900068K05RIK	GPR22	gene	HOM:51876092	MGI
2900069C24RIK	LRCH4	gene	HOM:51881223	MGI
2900069G24RIK	2900069G24RIK	gene	MGI:1920218	MGI
2900070E19RIK	GLRX5	gene	HOM:51876043	MGI
2900070H08RIK	SRI	gene	HOM:51890227	MGI
2900070I05RIK	ADGRL1	gene	HOM:51877612	MGI
2900072D07RIK	2900072D07RIK	gene	MGI:1920262	MGI
2900072D10RIK	TYMP	gene	HOM:51885801	MGI
2900072G11RIK	2900072G11RIK	gene	MGI:1920255	MGI
2900072G19RIK	2900072G19RIK	gene	MGI:1920267	MGI
2900072M03RIK	ADD2	gene	HOM:51880596	MGI
2900072N19RIK	2900072N19RIK	gene	MGI:1920283	MGI
2900073C16RIK	2900073C16RIK	gene	MGI:1920258	MGI
2900073C17RIK	2900073C17RIK	gene	MGI:1920270	MGI
2900073D12RIK	SLC17A6	gene	HOM:51871107	MGI
2900073E09RIK	RGS20	gene	HOM:51884852	MGI
2900073F20RIK	TSHZ2	gene	HOM:51890705	MGI
2900073G06RIK	CADM1	gene	HOM:51878923	MGI
2900073G15RIK	MYL12A	gene	HOM:51888830	MGI
2900073H19RIK	URM1	gene	HOM:51881214	MGI
2900073N21RIK	2900073N21RIK	gene	MGI:1920285	MGI
2900074C18RIK	TTC9B	gene	HOM:51879416	MGI
2900074D19RIK	PPP3CA	gene	HOM:51875495	MGI
2900074G08RIK	2900074G08RIK	gene	MGI:1920239	MGI
2900074J03RIK	USP32	gene	HOM:51882489	MGI
2900074L10RIK	IIGP1	gene	HOM:51885346	MGI
2900074L19RIK	SYN2	gene	HOM:51881522	MGI
2900075A18RIK	CAMK2N2	gene	HOM:51871343	MGI
2900075B16RIK	MICU3	gene	HOM:51873432	MGI
2900075G08RIK	CNIH3	gene	HOM:51879391	MGI
2900075H24RIK	INTS6	gene	HOM:51872756	MGI
2900075N08RIK	2900075N08RIK	gene	MGI:1920241	MGI
2900075O15RIK	OPCML	gene	HOM:51884910	MGI
2900076A07RIK	2900076A07RIK	gene	MGI:1920242	MGI
2900076A13RIK	2900076A13RIK	gene	MGI:1920252	MGI
2900076G11RIK	2900076G11RIK	gene	MGI:1920302	MGI
2900078C09RIK	MRAS	gene	HOM:51877866	MGI
2900078E11RIK	CADM2	gene	HOM:51876614	MGI
2900078I11RIK	2900078I11RIK	gene	MGI:1920254	MGI
2900079B22RIK	P2RY12	gene	HOM:51885893	MGI
2900079G21RIK	2900079G21RIK	gene	MGI:1920268	MGI
2900079J23RIK	2900079J23RIK	gene	MGI:1925659	MGI
2900080J11RIK	2900080J11RIK	gene	MGI:1920306	MGI
2900080M03RIK	2900080M03RIK	gene	MGI:1920314	MGI
2900082C11RIK	2900082C11RIK	gene	MGI:1920333	MGI
2900082I05RIK	ZMAT2	gene	HOM:51874729	MGI
2900083I11RIK	SRRM3	gene	HOM:51881350	MGI
2900083L08RIK	PAK5	gene	HOM:51878300	MGI
2900083M14RIK	2900083M14RIK	gene	MGI:1925660	MGI
2900083P10RIK	EML6	gene	HOM:51885716	MGI
2900084C01RIK	2900084C01RIK	gene	MGI:1920331	MGI
2900084E10RIK	PPP1R16A	gene	HOM:51881141	MGI
2900084F20RIK	PPIL6	gene	HOM:51879586	MGI
2900084I15RIK	2900084I15RIK	gene	MGI:1920337	MGI
2900084M01RIK	SLC25A42	gene	HOM:51883505	MGI
2900084M21RIK	DACT2	gene	HOM:51872727	MGI
2900084O13RIK	2900084O13RIK	gene	MGI:1920330	MGI
2900086B20RIK	2900086B20RIK	gene	MGI:1920324	MGI
2900086E13RIK	2900086E13RIK	gene	MGI:1920307	MGI
2900087K15RIK	POLR1A	gene	HOM:51873769	MGI
2900089D17RIK	2900089D17RIK	gene	MGI:1914527	MGI
2900089E13RIK	SLC25A19	gene	HOM:51883142	MGI
2900089K14RIK	GM6710	gene	HOM:51890926	MGI
2900090C16RIK	TCERG1	gene	HOM:51881569	MGI
2900090M10RIK	FHAD1	gene	HOM:51880444	MGI
2900090N22RIK	TOB2	gene	HOM:51890530	MGI
2900091E11RIK	WASHC3	gene	HOM:51872075	MGI
2900092C05RIK	2900092C05RIK	gene	HOM:51886607	MGI
2900092D14RIK	2900092D14RIK	gene	MGI:1920350	MGI
2900092E17RIK	PAGR1A	gene	HOM:51871212	MGI
2900092M14RIK	PRSS57	gene	HOM:51889688	MGI
2900092N11RIK	2900092N11RIK	gene	MGI:1920346	MGI
2900092N22RIK	2900092N22RIK	gene	MGI:1920357	MGI
2900092O11RIK	2900092O11RIK	gene	MGI:1920315	MGI
2900093B09RIK	VSTM2B	gene	HOM:51875517	MGI
2900093J19RIK	MYT1L	gene	HOM:51880801	MGI
2900093K20RIK	2900093K20RIK	gene	MGI:1915287	MGI
2900093L17RIK	FRMPD1OS	gene	MGI:1925758	MGI
2900097C17RIK	NORAD	gene	HOM:51888912	MGI
2A-HUB	DZIP3	gene	HOM:51887281	MGI
2A1	SERPINA3F	gene	HOM:51871619	MGI
2A2	SERPINA3G	gene	HOM:51882243	MGI
2A9	S100A6	gene	HOM:51873797	MGI
2AR	SPP1	gene	HOM:51890211	MGI
2B2	SERPINA3I	gene	HOM:51871617	MGI
2B4	CD244A	gene	HOM:51886811	MGI
2CPOZ56	TDPOZ1	gene	HOM:51884318	MGI
2CZF45	TRIM60	gene	HOM:51871653	MGI
2CZF48	ZFP352	gene	HOM:51877498	MGI
2CZF61	TRIM61	gene	HOM:51871646	MGI
2D22	CYP2D22	gene	HOM:51887106	MGI
2E4	KPTN	gene	HOM:51882320	MGI
2E6	ITGB2	gene	HOM:51880800	MGI
2F1-AG	KLRG1	gene	HOM:51888008	MGI
2OXOC	SLC25A11	gene	HOM:51873694	MGI
3'-PHOSPHOADENYLYLSULFATE-GALACTOSYLCERAMIDE 3'-SULFOTRANSFERASE	GAL3ST1	gene	HOM:51875866	MGI
3'[B]1	OR52Z1	gene	HOM:51889204	MGI
3'[B]2	OR52A5	gene	HOM:51872928	MGI
3'[B]3	OR52A5B	gene	HOM:51889187	MGI
3(BETA)HSDV	HSD3B5	gene	HOM:51870373	MGI
3-BETA-HYDROXYSTEROID DEHYDROGENASE/DELTA-5-DELTA-4 ISOMERASE	HSD3B4	gene	HOM:51870369	MGI
3-BETA-HYDROXYSTEROL DELTA-24 REDUCTASE	DHCR24	gene	HOM:51882845	MGI
3-FUCOSYL-N-ACETYL-LACTOSAMINE EPITOPE	FUT4	gene	HOM:51887499	MGI
3-HAO	HAAO	gene	HOM:51882945	MGI
3-HAOXASE	HAAO	gene	HOM:51882945	MGI
3-HYDROXY-3-METHYLGLUTARYL-COA REDUCTASE	HMGCR	gene	HOM:51876250	MGI
3-METHYLADENINE DNA GLYCOSYLASE	MPG	gene	HOM:51883802	MGI
3-OST	HS3ST1	gene	HOM:51870377	MGI
3-OST-3B	HS3ST3B1	gene	HOM:51870379	MGI
3-PGDH	PHGDH	gene	HOM:51874197	MGI
30-KDA PROTEIN	RPA2	gene	HOM:51876636	MGI
3000001D04RIK	EXTL2	gene	HOM:51874760	MGI
3000001O05RIK	PIGK	gene	HOM:51876077	MGI
3000002A17RIK	MED23	gene	HOM:51872552	MGI
3000002B06RIK	MEGF10	gene	HOM:51874749	MGI
3000002E04RIK	RUFY1	gene	HOM:51885709	MGI
3000002F19RIK	TIAM2	gene	HOM:51876445	MGI
3000002G13RIK	ZFP619	gene	HOM:51891072	MGI
3000002J10RIK	PTPRD	gene	HOM:51878573	MGI
3000002N23RIK	NECTIN3	gene	HOM:51875650	MGI
3000003C15RIK	MIDN	gene	HOM:51874574	MGI
3000003F02RIK	PUS7L	gene	HOM:51880717	MGI
3000003G13RIK	NDUFAF4	gene	HOM:51877308	MGI
3000003M19RIK	NFX1	gene	HOM:51880324	MGI
