Gene Synonym	Gene name	Gene type	Gene stable ID	Gene description
ABCA6	ABCA6	gene	HOM:51886285	HGNC
ABCA7	ABCA7	gene	HOM:51883924	HGNC
ABCA8	ABCA8	gene	HOM:51886287	HGNC
ABCA9	ABCA9	gene	HOM:51886288	HGNC
ABCA9-AS1	ABCA9-AS1	gene	HGNC:39983	HGNC
ABCB1	ABCB1	gene	HOM:51870474	HGNC
ABCB10	ABCB10	gene	HOM:51880439	HGNC
ABCB10P	ABCB10P1	gene	HGNC:14114	HGNC
ABCB10P1	ABCB10P1	gene	HGNC:14114	HGNC
ABCB10P2	ABCB10P1	gene	HGNC:14114	HGNC
ABCB10P3	ABCB10P3	gene	HGNC:31129	HGNC
ABCB10P4	ABCB10P4	gene	HGNC:31130	HGNC
ABCB11	ABCB11	gene	HOM:51871165	HGNC
ABCB2	TAP1	gene	HOM:51870475	HGNC
ABCB3	TAP2	gene	HOM:51870476	HGNC
ABCB4	ABCB4	gene	HOM:51870472	HGNC
ABCB4P1	ABCB4P1	gene	HGNC:59206	HGNC
ABCB5	ABCB5	gene	HOM:51870471	HGNC
ABCB5ALPHA	ABCB5	gene	HOM:51870471	HGNC
ABCB5BETA	ABCB5	gene	HOM:51870471	HGNC
ABCB6	ABCB6	gene	HOM:51870477	HGNC
ABCB7	ABCB7	gene	HOM:51874661	HGNC
ABCB8	ABCB8	gene	HOM:51883246	HGNC
ABCB9	ABCB9	gene	HOM:51880673	HGNC
ABCC1	ABCC1	gene	HOM:51877868	HGNC
ABCC10	ABCC10	gene	HOM:51880065	HGNC
ABCC11	ABCC11	gene	HGNC:14639	HGNC
ABCC12	ABCC12	gene	HOM:51877871	HGNC
ABCC13	ABCC13	gene	HGNC:16022	HGNC
ABCC13P	ABCC13	gene	HGNC:16022	HGNC
ABCC2	ABCC2	gene	HOM:51877869	HGNC
ABCC3	ABCC3	gene	HOM:51879483	HGNC
ABCC4	ABCC4	gene	HOM:51871419	HGNC
ABCC5	ABCC5	gene	HOM:51875520	HGNC
ABCC5-AS1	ABCC5-AS1	gene	HGNC:40055	HGNC
ABCC6	ABCC6	gene	HOM:51870478	HGNC
ABCC6P1	ABCC6P1	gene	HGNC:33352	HGNC
ABCC6P2	ABCC6P2	gene	HGNC:33353	HGNC
ABCC7	CFTR	gene	HOM:51870479	HGNC
ABCC8	ABCC8	gene	HOM:51880234	HGNC
ABCC9	ABCC9	gene	HOM:51880505	HGNC
ABCD-1	CCL22	gene	HOM:51886792	HGNC
ABCD-2	CCL17	gene	HOM:51886791	HGNC
ABCD-3	CX3CL1	gene	HOM:51887067	HGNC
ABCD1	ABCD1	gene	HOM:51883905	HGNC
ABCD1P1	ABCD1P1	gene	HGNC:62	HGNC
ABCD1P2	ABCD1P2	gene	HGNC:63	HGNC
ABCD1P3	ABCD1P3	gene	HGNC:64	HGNC
ABCD1P4	ABCD1P4	gene	HGNC:65	HGNC
ABCD1P5	ABCD1P5	gene	HGNC:42662	HGNC
ABCD2	ABCD2	gene	HOM:51886289	HGNC
ABCD3	ABCD3	gene	HOM:51874289	HGNC
ABCD4	ABCD4	gene	HOM:51883545	HGNC
ABCE1	ABCE1	gene	HOM:51882153	HGNC
ABCE1P1	ABCE1P1	gene	HGNC:58656	HGNC
ABCE1P2	ABCE1P1	gene	HGNC:58656	HGNC
ABCE1P2	ABCE1P2	gene	HGNC:58657	HGNC
ABCE1P3	ABCE1P3	gene	HGNC:58658	HGNC
ABCF1	ABCF1	gene	HOM:51882276	HGNC
ABCF1-DT	ABCF1-DT	gene	HGNC:53628	HGNC
ABCF2	ABCF2	gene	HOM:51870480	HGNC
ABCF2-H2BE1	ABCF2-H2BK1	gene	HOM:51870480	HGNC
ABCF2-H2BK1	ABCF2-H2BK1	gene	HOM:51870480	HGNC
ABCF2P1	ABCF2P1	gene	HGNC:48841	HGNC
ABCF2P2	ABCF2P2	gene	HGNC:48842	HGNC
ABCF3	ABCF3	gene	HOM:51876727	HGNC
ABCG1	ABCG1	gene	HOM:51883742	HGNC
ABCG2	ABCG2	gene	HOM:51875069	HGNC
ABCG4	ABCG4	gene	HOM:51870481	HGNC
ABCG5	ABCG5	gene	HOM:51881440	HGNC
ABCG8	ABCG8	gene	HOM:51881441	HGNC
ABCP	ABCG2	gene	HOM:51875069	HGNC
ABCR	ABCA4	gene	HOM:51879540	HGNC
ABCX	ABCA7	gene	HOM:51883924	HGNC
ABDH19	PPME1	gene	HOM:51875717	HGNC
ABF-1	MSC	gene	HOM:51888775	HGNC
ABH	ALKBH1	gene	HOM:51879276	HGNC
ABH2	ALKBH2	gene	HOM:51880997	HGNC
ABHD1	ABHD1	gene	HOM:51886290	HGNC
ABHD10	ABHD10	gene	HOM:51870482	HGNC
ABHD11	ABHD11	gene	HOM:51881933	HGNC
ABHD11-AS1	BICDL3P	gene	HGNC:18289	HGNC
ABHD12	ABHD12	gene	HOM:51883524	HGNC
ABHD12A	ABHD12	gene	HOM:51883524	HGNC
ABHD12B	ABHD12B	gene	HOM:51883458	HGNC
ABHD13	ABHD13	gene	HOM:51883349	HGNC
ABHD14A	ABHD14A	gene	HOM:51884635	HGNC
ABHD14A-ACY1	ABHD14A-ACY1	gene	HGNC:38856	HGNC
ABHD14B	ABHD14B	gene	HOM:51884296	HGNC
ABHD15	ABHD15	gene	HOM:51880707	HGNC
ABHD15-AS1	ABHD15-AS1	gene	HGNC:49685	HGNC
ABHD16A	ABHD16A	gene	HOM:51871025	HGNC
ABHD16A-AS1	ABHD16A-AS1	gene	HGNC:59161	HGNC
ABHD16B	ABHD16B	gene	HOM:51871024	HGNC
ABHD16B-AS1	ABHD16B-AS1	gene	HGNC:58392	HGNC
ABHD17A	ABHD17A	gene	HOM:51870483	HGNC
ABHD17AP1	ABHD17AP1	gene	HGNC:28394	HGNC
ABHD17AP2	ABHD17AP1	gene	HGNC:28394	HGNC
ABHD17AP3	ABHD17AP3	gene	HGNC:34041	HGNC
ABHD17AP4	ABHD17AP4	gene	HGNC:34042	HGNC
ABHD17AP5	ABHD17AP5	gene	HGNC:34043	HGNC
ABHD17AP6	ABHD17AP6	gene	HGNC:34044	HGNC
ABHD17AP7	ABHD17AP7	gene	HGNC:38508	HGNC
ABHD17AP8	ABHD17AP8	gene	HGNC:38509	HGNC
ABHD17AP9	ABHD17AP9	gene	HGNC:38510	HGNC
ABHD17B	ABHD17B	gene	HOM:51873878	HGNC
ABHD17C	ABHD17C	gene	HOM:51873879	HGNC
ABHD18	ABHD18	gene	HOM:51883120	HGNC
ABHD2	ABHD2	gene	HOM:51870484	HGNC
ABHD20	EPHX2	gene	HOM:51871775	HGNC
ABHD21	SPG21	gene	HOM:51882431	HGNC
ABHD3	ABHD3	gene	HOM:51884884	HGNC
ABHD4	ABHD4	gene	HOM:51883053	HGNC
ABHD5	ABHD5	gene	HOM:51886291	HGNC
ABHD6	ABHD6	gene	HOM:51883788	HGNC
ABHD7	EPHX4	gene	HOM:51870485	HGNC
ABHD8	ABHD8	gene	HOM:51870486	HGNC
ABHD9	EPHX3	gene	HOM:51887325	HGNC
ABI-1	ABI1	gene	HOM:51870487	HGNC
ABI-2	ABI2	gene	HOM:51883376	HGNC
ABI1	ABI1	gene	HOM:51870487	HGNC
ABI1P	ABI1P1	gene	HGNC:20035	HGNC
ABI1P1	ABI1P1	gene	HGNC:20035	HGNC
ABI2	ABI2	gene	HOM:51883376	HGNC
ABI2B	ABI2	gene	HOM:51883376	HGNC
ABI3	ABI3	gene	HOM:51879243	HGNC
ABI3BP	ABI3BP	gene	HOM:51870488	HGNC
ABIN-1	TNIP1	gene	HOM:51876994	HGNC
ABIN-2	TNIP2	gene	HOM:51886054	HGNC
ABIN-3	TNIP3	gene	HOM:51890524	HGNC
ABIN2	TNIP2	gene	HOM:51886054	HGNC
ABITRAM	ABITRAM	gene	HOM:51873930	HGNC
ABITRAMP1	ABITRAMP1	gene	HGNC:39851	HGNC
ABL	ABL1	gene	HOM:51885835	HGNC
ABL	DSP-AS1	gene	HGNC:56039	HGNC
ABL	MTTP	gene	HOM:51877905	HGNC
ABL1	ABL1	gene	HOM:51885835	HGNC
ABL2	ABL2	gene	HOM:51871600	HGNC
ABLBP3	ABI2	gene	HOM:51883376	HGNC
ABLIM	ABLIM1	gene	HOM:51881237	HGNC
ABLIM1	ABLIM1	gene	HOM:51881237	HGNC
ABLIM2	ABLIM2	gene	HOM:51885789	HGNC
ABLIM2-DT	ABLIM2-DT	gene	HGNC:58727	HGNC
ABLIM3	ABLIM3	gene	HOM:51874240	HGNC
ABLL	ABL2	gene	HOM:51871600	HGNC
ABO	ABO	gene	HOM:51886292	HGNC
ABP	AOC1	gene	HOM:51870492	HGNC
ABP	SHBG	gene	HOM:51872008	HGNC
ABP-278	FLNB	gene	HOM:51871998	HGNC
ABP-280	FLNA	gene	HOM:51874504	HGNC
ABP-280	FLNC	gene	HOM:51876942	HGNC
ABP1	AOC1	gene	HOM:51870492	HGNC
ABP1	DBNL	gene	HOM:51882154	HGNC
ABP125	SEC31A	gene	HOM:51871665	HGNC
ABP130	SEC31A	gene	HOM:51871665	HGNC
ABP620	MACF1	gene	HOM:51870508	HGNC
ABPA1P	SCGB1B1P	gene	HGNC:18392	HGNC
ABPBG1P	SCGB2B1P	gene	HGNC:31898	HGNC
ABPL	FLNC	gene	HOM:51876942	HGNC
ABR	ABR	gene	HOM:51876762	HGNC
ABR-AS1	ABR-AS1	gene	HGNC:55674	HGNC
ABRA	ABRA	gene	HOM:51870493	HGNC
ABRA1	ABRAXAS1	gene	HOM:51870494	HGNC
ABRACL	ABRACL	gene	HOM:51871263	HGNC
ABRAXAS	ABRAXAS1	gene	HOM:51870494	HGNC
ABRAXAS1	ABRAXAS1	gene	HOM:51870494	HGNC
ABRAXAS1P1	ABRAXAS1P1	gene	HGNC:56461	HGNC
ABRAXAS1P2	ABRAXAS1P2	gene	HGNC:56462	HGNC
ABRAXAS2	ABRAXAS2	gene	HOM:51870495	HGNC
ABRO1	ABRAXAS2	gene	HOM:51870495	HGNC
ABS	DDX41	gene	HOM:51882288	HGNC
ABT1	ABT1	gene	HOM:51876955	HGNC
ABT1P1	ABT1P1	gene	HGNC:39557	HGNC
ABTB1	ABTB1	gene	HOM:51880203	HGNC
ABTB2	ABTB2	gene	HOM:51885803	HGNC
ABTB2A	ABTB2	gene	HOM:51885803	HGNC
ABTB2B	ABTB3	gene	HOM:51879426	HGNC
ABTB3	ABTB3	gene	HOM:51879426	HGNC
AC	ASAH1	gene	HOM:51870873	HGNC
AC002066.1	CAV2-DT	gene	HGNC:40129	HGNC
AC002310.12	ZNF747-DT	gene	HGNC:55668	HGNC
AC002384.1	LINC02577	gene	HGNC:53749	HGNC
AC002454.1	CDK6-AS1	gene	HOM:51886869	HGNC
AC003090.1	LINC03007	gene	HGNC:56132	HGNC
AC004542.C22.1	MORC2	gene	HOM:51873754	HGNC
AC004704.1	LINC02945	gene	HGNC:55960	HGNC
AC004784.1	PSG11-AS1	gene	HGNC:56358	HGNC
AC004812.2	RAB35-AS1	gene	HGNC:56348	HGNC
AC004854.4	H2AZ2-DT	gene	HGNC:52775	HGNC
AC004943.2	ZFHX3-AS1	gene	HGNC:56033	HGNC
AC004997.C22.2	TBC1D10A	gene	HOM:51874985	HGNC
AC005154.1	GARS1-DT	gene	HGNC:48951	HGNC
AC005154.6	GARS1-DT	gene	HGNC:48951	HGNC
AC005165.1	LINC03007	gene	HGNC:56132	HGNC
AC005253.1	KXD1-AS1	gene	HGNC:56662	HGNC
AC005392.2	LINC03078	gene	HGNC:56665	HGNC
AC005592.2	SPRY4-AS1	gene	HGNC:53465	HGNC
AC005682.5	SNHG26	gene	HGNC:53131	HGNC
AC005884.1	BCAS3-AS1	gene	HGNC:56376	HGNC
AC006160.1	MED28-DT	gene	HGNC:55567	HGNC
AC006262.5	IGFL2-AS1	gene	HGNC:52559	HGNC
AC006369.1	CDC42EP3-AS1	gene	HGNC:56370	HGNC
AC007032.1	NAMPT-AS1	gene	HGNC:56696	HGNC
AC007092.1	LINC01122	gene	HGNC:49267	HGNC
AC007182.6	FLVCR2-AS1	gene	HGNC:55854	HGNC
AC007207.2	LINC03141	gene	HGNC:58143	HGNC
AC007255.8	PRR15-DT	gene	HGNC:55866	HGNC
AC007271.3	IL1R1-AS1	gene	HGNC:53898	HGNC
AC007365.1	LINC02579	gene	HGNC:27942	HGNC
AC007383.2	INO80D-AS1	gene	HOM:51887861	HGNC
AC007386.2	LINC02245	gene	HGNC:53134	HGNC
AC007389.3	LINC03050	gene	HGNC:56283	HGNC
AC007403.1	LINC01628	gene	HGNC:52259	HGNC
AC007405.2	GAD1-AS1	gene	HGNC:40250	HGNC
AC007613.1	TXNDC11-AS1	gene	HGNC:56375	HGNC
AC007731.1	FAM230G	gene	HGNC:52423	HGNC
AC007998.3	ZNF24TR	gene	HGNC:55876	HGNC
AC008079.1	FAM230D	gene	HGNC:53910	HGNC
AC008392.1	CARD8-AS1	gene	HGNC:51408	HGNC
AC008392.1	ZNF114-AS1	gene	HGNC:53930	HGNC
AC008560.1	SHLD3	gene	HOM:51882851	HGNC
AC008750.1	SIGLEC10-AS2	gene	HGNC:40718	HGNC
AC008957.1	SLC1A3-AS1	gene	HGNC:56374	HGNC
AC009133.12	MVP-DT	gene	HGNC:56029	HGNC
AC009227.1	GALNT13-AS1	gene	HGNC:56700	HGNC
AC009237.14	LINC03052	gene	HGNC:56335	HGNC
AC009292.1	SKOR1-AS1	gene	HGNC:56365	HGNC
AC009892.10	LILRB1-AS1	gene	HGNC:53114	HGNC
AC009975.1	MIR548BAHG	gene	HGNC:58158	HGNC
AC010331.1	BICRA-AS2	gene	HGNC:56742	HGNC
AC010457.1	EGFLAM-AS5	gene	HGNC:58126	HGNC
AC010642.1	ZNF8-ERVK3-1	gene	HGNC:56757	HGNC
AC010789.1	LINC03046	gene	HGNC:56262	HGNC
AC010904.2	LINC02973	gene	HGNC:56015	HGNC
AC010980.1	RNF228	gene	HOM:51889846	HGNC
AC010999.2	LINC03065	gene	HGNC:56373	HGNC
AC011443.1	PAK4-AS1	gene	HGNC:58161	HGNC
AC011472.4	DOCK6-AS1	gene	HGNC:56684	HGNC
AC011511.2	LIMASI	gene	HGNC:56357	HGNC
AC011511.5	ICAM4-AS1	gene	HGNC:55990	HGNC
AC012044.5	FAM25EP	gene	HGNC:23587	HGNC
AC012213.3	LINC02933	gene	HGNC:55908	HGNC
AC012360.1	TGFBRAP1-AS1	gene	HGNC:56908	HGNC
AC012568.1	SMAD3-AS1	gene	HGNC:56692	HGNC
AC015660.1	LINC03080	gene	HGNC:56670	HGNC
AC016405.3	ZHX2-AS1	gene	HGNC:58136	HGNC
AC016727.1	USP34-DT	gene	HGNC:55262	HGNC
AC016735.2	LINC01819	gene	HGNC:52624	HGNC
AC016745.3	LINC02966	gene	HGNC:56006	HGNC
AC016747.2	C2ORF74-AS1	gene	HGNC:56377	HGNC
AC016831.7	LINC00513	gene	HGNC:43566	HGNC
AC016876.1	MPDU1-AS1	gene	HGNC:40379	HGNC
AC017074.1	LINC02936	gene	HGNC:55940	HGNC
AC018445.6	LINC03101	gene	HGNC:56823	HGNC
AC019080.1	AGPS-DT	gene	HGNC:49277	HGNC
AC020916.1	ZSWIM4-AS1	gene	HGNC:58773	HGNC
AC021321.1	ARFGEF1-DT	gene	HGNC:55237	HGNC
AC021683.2	LINC03161	gene	HGNC:58772	HGNC
AC022026.3	RPSAP6	gene	HGNC:31458	HGNC
AC022211.2	MIF4GD-DT	gene	HGNC:55335	HGNC
AC022389.4	LRIT2	gene	HOM:51882990	HGNC
AC022394.1	HMGN2P8	gene	HGNC:31662	HGNC
AC022424.2	ADAMTS16-AS1	gene	HGNC:58093	HGNC
AC02278.4	PPP1R3B-DT	gene	HGNC:56150	HGNC
AC022816.1	LROMI1	gene	HGNC:58488	HGNC
AC022915.1	LINC03054	gene	HGNC:56349	HGNC
AC023157.3	AMN1-AS1	gene	HGNC:58137	HGNC
AC023283.3	ENO4	gene	HOM:51883604	HGNC
AC023904.2	LINC01553	gene	HGNC:23524	HGNC
AC024896.1	TM7SF3-AS1	gene	HGNC:58075	HGNC
AC025048.4	HEATR6-DT	gene	HGNC:52929	HGNC
AC025154.2	AQP5-AS1	gene	HGNC:55474	HGNC
AC025254.1	LINC03130	gene	HGNC:58087	HGNC
AC026166.2-001	MTCO1P5	gene	HGNC:51300	HGNC
AC026355.2	LINC00578	gene	HGNC:43807	HGNC
AC026369.3	IQSEC3-AS2	gene	HGNC:56741	HGNC
AC026412.3	LINC03067	gene	HGNC:56639	HGNC
AC026462.3	LINC03064	gene	HGNC:56372	HGNC
AC026904.1	LINC02599	gene	HGNC:53931	HGNC
AC027288.3	SYT1-AS1	gene	HGNC:58105	HGNC
AC036108.3	TTC23-AS1	gene	HGNC:56675	HGNC
AC040169.1	MBTPS1-DT	gene	HGNC:55401	HGNC
AC048382.5	ZSCAN2-AS1	gene	HGNC:56673	HGNC
AC051619.4	SLC28A2-AS1	gene	HGNC:55417	HGNC
AC060780.1	BRCA1-OT1	gene	HGNC:58363	HGNC
AC068228.1	SACK1A-AS2	gene	HGNC:56225	HGNC
AC068302.3	MELTF-AS1	gene	HGNC:40373	HGNC
AC069294.1	CYP3A4-AS1	gene	HGNC:58107	HGNC
AC072061.1	CDK13-DT	gene	HGNC:55407	HGNC
AC073284.4	LINC02862	gene	HGNC:54419	HGNC
AC073316.3	SDK1-AS1	gene	HGNC:40883	HGNC
AC073352.1	ADPRH-AS1	gene	HGNC:58775	HGNC
AC073352.1	TIMMDC1-DT	gene	HGNC:55207	HGNC
AC073534.2	LINC03085	gene	HGNC:56691	HGNC
AC073585.2	FAM24B	gene	HOM:51887404	HGNC
AC073585.4	FAM24A	gene	HOM:51887404	HGNC
AC074117.1	GTF3C2-AS2	gene	HGNC:55699	HGNC
AC074117.10	GTF3C2-AS2	gene	HGNC:55699	HGNC
AC078778.1	SCAT2	gene	HGNC:53976	HGNC
AC078788.1	LINC03109	gene	HGNC:56845	HGNC
AC078883.3	ITGA6-AS1	gene	HGNC:40308	HGNC
AC079035.1	MON2-AS1	gene	HGNC:56698	HGNC
AC079061.1	SYBU-AS1	gene	HGNC:55741	HGNC
AC079135.1	GBX2-AS1	gene	HGNC:55714	HGNC
AC079360.1	TIALD	gene	HGNC:56938	HGNC
AC079466.1	ERVE-5	gene	HGNC:58089	HGNC
AC079630.2	LINC02471	gene	HGNC:53410	HGNC
AC079630.2	LINC02555	gene	HGNC:53593	HGNC
AC079767.4	LINC01857	gene	HGNC:52673	HGNC
AC079776.2	LINC02572	gene	HGNC:53634	HGNC
AC083837.1	LINC02605	gene	HGNC:53974	HGNC
AC084727.4	FAM170B	gene	HOM:51887372	HGNC
AC090114.2	LINC03072	gene	HGNC:56650	HGNC
AC090197.1	LOXL2-AS1	gene	HGNC:56648	HGNC
AC090559.1	SLC39A13-AS1	gene	HGNC:56351	HGNC
AC090625.2	SLC1A2-AS2	gene	HGNC:40535	HGNC
AC090771.2	LINC03111	gene	HGNC:56850	HGNC
AC090912.1	RBBP8-AS1	gene	HGNC:58091	HGNC
AC091729.7	CHLSN-AS1	gene	HGNC:58147	HGNC
AC091814.2	LINC02470	gene	HGNC:53409	HGNC
AC092159.2	TMEM18-DT	gene	HGNC:54481	HGNC
AC092171.5	LINC03073	gene	HGNC:56651	HGNC
AC092198.1	LINC03053	gene	HGNC:56342	HGNC
AC092490.1	LINC02972	gene	HGNC:56013	HGNC
AC092535.4	SPON2-AS1	gene	HGNC:58121	HGNC
AC092620.3	LINC02631	gene	HGNC:54112	HGNC
AC092683.1	APPAT	gene	HGNC:56009	HGNC
AC092834.1	PPARGC1A-AS1	gene	HGNC:40462	HGNC
AC093001.1	TM4SF18-AS1	gene	HGNC:56678	HGNC
AC093609.1	LINC02580	gene	HGNC:53751	HGNC
AC093797.1	SORBS2-AS1	gene	HGNC:41039	HGNC
AC093895.1	DMP1-AS1	gene	HGNC:58144	HGNC
AC096655.1-002	GACAT1	gene	HGNC:48336	HGNC
AC096677.1	CSRP1-AS1	gene	HGNC:55856	HGNC
AC099850.3	PRR11-AS1	gene	HGNC:56242	HGNC
AC099850.4	PRR11-AS1	gene	HGNC:56242	HGNC
AC1	ADCY1	gene	HOM:51880443	HGNC
AC1	LINC01587	gene	HGNC:13716	HGNC
AC100826.1	LINC03137	gene	HGNC:58103	HGNC
AC103563.8	MAL-AS1	gene	HGNC:40355	HGNC
AC103746.1	SCDAL	gene	HGNC:58108	HGNC
AC103760.1	WWP1-AS1	gene	HGNC:55520	HGNC
AC104041.1	LINC01418	gene	HGNC:50711	HGNC
AC104135.4	LINC01291	gene	HGNC:50358	HGNC
AC104653.1	ACTR3-AS1	gene	HGNC:53965	HGNC
AC104958.2	SNTB1-AS1	gene	HGNC:58133	HGNC
AC107464.2	PCGF3-AS2	gene	HGNC:40506	HGNC
AC107464.2	YAP1-DT	gene	HGNC:58148	HGNC
AC110611.2	EXOC1-AS1	gene	HGNC:58376	HGNC
AC110995.1	LINC03070	gene	HGNC:56642	HGNC
AC115837.2	LINC03071	gene	HGNC:56645	HGNC
AC116914.2	ITGAE-AS1	gene	HGNC:59081	HGNC
AC125603.2	LINC03088	gene	HGNC:56710	HGNC
AC125616.1	CABP1-DT	gene	HGNC:55491	HGNC
AC129507.1	RPH3AL-AS1	gene	HGNC:55345	HGNC
AC131009.1	PUS1-AS1	gene	HGNC:40706	HGNC
AC133	PROM1	gene	HOM:51874371	HGNC
AC133552.2	LCMT1P1	gene	HGNC:58368	HGNC
AC141928.1	LINC02600	gene	HGNC:53177	HGNC
AC145110.1	LINC02099	gene	HGNC:52953	HGNC
AC145207.5	LINC03149	gene	HGNC:58369	HGNC
AC156455.1	LINC02985	gene	HGNC:56073	HGNC
AC19	POLR1D	gene	HOM:51877338	HGNC
AC2	ADCY2	gene	HOM:51880827	HGNC
AC244033.2	VPS45-AS1	gene	HGNC:58766	HGNC
AC3	ADCY3	gene	HOM:51870565	HGNC
AC3-33	MISO1	gene	HOM:51871215	HGNC
AC4	ADCY4	gene	HOM:51886345	HGNC
AC40	POLR1C	gene	HOM:51884368	HGNC
AC45	ATP6AP1	gene	HOM:51870935	HGNC
AC5	ADCY5	gene	HOM:51870496	HGNC
AC6	ADCY6	gene	HOM:51870567	HGNC
AC7	ADCY7	gene	HOM:51870566	HGNC
AC8	ADCY8	gene	HOM:51870564	HGNC
AC9	ADCY9	gene	HOM:51870568	HGNC
ACA1	SNORA1	gene	HGNC:32557	HGNC
ACA10	SNORA10	gene	HGNC:32598	HGNC
ACA11	SCARNA22	gene	HGNC:32580	HGNC
ACA12	SCARNA23	gene	HGNC:32581	HGNC
ACA13	SNORA13	gene	HGNC:32601	HGNC
ACA14A	SNORA14A	gene	HGNC:32602	HGNC
ACA14B	SNORA14B	gene	HGNC:32603	HGNC
ACA15	SNORA15	gene	HGNC:32604	HGNC
ACA16	SNORA16A	gene	HGNC:32605	HGNC
ACA17	SNORA17A	gene	HGNC:32607	HGNC
ACA18	SNORA18	gene	HGNC:32608	HGNC
ACA19	SNORA19	gene	HGNC:32609	HGNC
ACA20	SNORA20	gene	HGNC:32610	HGNC
ACA21	SNORA21	gene	HGNC:32611	HGNC
ACA22	SNORA22	gene	HGNC:32612	HGNC
ACA23	SNORA23	gene	HGNC:32613	HGNC
ACA24	SNORA24	gene	HGNC:32614	HGNC
ACA25	SNORA25	gene	HGNC:32615	HGNC
ACA26	SCARNA4	gene	HGNC:32560	HGNC
ACA27	SNORA27	gene	HGNC:32617	HGNC
ACA28	SNORA28	gene	HGNC:32618	HGNC
ACA29	SNORA29	gene	HGNC:32619	HGNC
ACA2A	SNORA2A	gene	HGNC:32584	HGNC
ACA2B	SNORA2B	gene	HGNC:32585	HGNC
ACA3	SNORA3A	gene	HGNC:32586	HGNC
ACA3-2	SNORA3B	gene	HGNC:32638	HGNC
ACA30	SNORA30	gene	HGNC:32620	HGNC
ACA31	SNORA31	gene	HGNC:32621	HGNC
ACA32	SNORA32	gene	HGNC:32622	HGNC
ACA33	SNORA33	gene	HGNC:32623	HGNC
ACA34	SNORA2C	gene	HGNC:32624	HGNC
ACA35	SCARNA1	gene	HGNC:32555	HGNC
ACA36	SNORA36A	gene	HGNC:32628	HGNC
ACA36B	SNORA36B	gene	HGNC:32629	HGNC
ACA37	SNORA37	gene	HGNC:32630	HGNC
ACA38	SNORA38	gene	HGNC:32631	HGNC
ACA39	SNORA71E	gene	HGNC:32632	HGNC
ACA4	SNORA4	gene	HGNC:32587	HGNC
ACA40	SNORA40	gene	HGNC:32633	HGNC
ACA41	SNORA41	gene	HGNC:32634	HGNC
ACA42	SNORA80E	gene	HGNC:32635	HGNC
ACA43	SNORA17B	gene	HGNC:32636	HGNC
ACA44	SNORA44	gene	HGNC:32637	HGNC
ACA45	SCARNA15	gene	HGNC:32572	HGNC
ACA46	SNORA46	gene	HGNC:32639	HGNC
ACA47	SCARNA16	gene	HGNC:32573	HGNC
ACA48	SNORA48	gene	HGNC:32641	HGNC
ACA49	SNORA49	gene	HGNC:32642	HGNC
ACA5	SNORA5A	gene	HGNC:32588	HGNC
ACA50	SNORA50A	gene	HGNC:32643	HGNC
ACA51	SNORA51	gene	HGNC:32644	HGNC
ACA52	SNORA52	gene	HGNC:32645	HGNC
ACA53	SNORA53	gene	HGNC:32646	HGNC
ACA54	SNORA54	gene	HGNC:32647	HGNC
ACA55	SNORA55	gene	HGNC:32649	HGNC
ACA56	SNORA56	gene	HGNC:32650	HGNC
ACA57	SCARNA11	gene	HGNC:32568	HGNC
ACA58	SNORA58	gene	HGNC:32652	HGNC
ACA59	SNORA59A	gene	HGNC:32653	HGNC
ACA59	SNORA59B	gene	HGNC:32658	HGNC
ACA5B	SNORA5B	gene	HGNC:32589	HGNC
ACA5C	SNORA5C	gene	HGNC:32590	HGNC
ACA6	SNORA6	gene	HGNC:32591	HGNC
ACA60	SNORA60	gene	HGNC:32654	HGNC
ACA61	SNORA61	gene	HGNC:32655	HGNC
ACA62	SNORA50C	gene	HGNC:32662	HGNC
ACA63	SNORA77	gene	HGNC:32663	HGNC
ACA64	SNORA78	gene	HGNC:32664	HGNC
ACA65	SNORA79	gene	HGNC:32665	HGNC
ACA66	SCARNA20	gene	HGNC:32578	HGNC
ACA67	SNORA80A	gene	HGNC:32666	HGNC
ACA67B	SNORA80B	gene	HGNC:34355	HGNC
ACA68	SCARNA21	gene	HGNC:32579	HGNC
ACA7	SNORA7A	gene	HGNC:32592	HGNC
ACA7B	SNORA7B	gene	HGNC:32593	HGNC
ACA8	SNORA8	gene	HGNC:32596	HGNC
ACA9	SNORA9	gene	HGNC:32597	HGNC
ACAA1	ACAA1	gene	HOM:51884809	HGNC
ACAA2	ACAA2	gene	HOM:51874282	HGNC
ACAA2P1	ACAA2P1	gene	HGNC:55880	HGNC
ACAC	ACACA	gene	HOM:51870500	HGNC
ACAC1	ACACA	gene	HOM:51870500	HGNC
ACACA	ACACA	gene	HOM:51870500	HGNC
ACACALPHA	ACACA	gene	HOM:51870500	HGNC
ACACB	ACACB	gene	HOM:51879868	HGNC
ACACBETA	ACACB	gene	HOM:51879868	HGNC
ACAD1	ACADM	gene	HOM:51874254	HGNC
ACAD10	ACAD10	gene	HOM:51886294	HGNC
ACAD11	ACAD11	gene	HOM:51884066	HGNC
ACAD2	IVD	gene	HOM:51878788	HGNC
ACAD3	ACADS	gene	HOM:51874793	HGNC
ACAD4	ACADL	gene	HOM:51877535	HGNC
ACAD5	GCDH	gene	HOM:51875982	HGNC
ACAD6	ACADVL	gene	HOM:51874245	HGNC
ACAD7	ACADSB	gene	HOM:51883795	HGNC
ACAD8	ACAD8	gene	HOM:51884074	HGNC
